code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
SZ.000622,恒立实业,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-07,42116451305198,False,N/A,False,,CN_SZ
SZ.000623,吉林敖东,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-28,42073501632239,False,N/A,False,,CN_SZ
SZ.000625,长安汽车,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-10,2000625,False,N/A,False,,CN_SZ
SZ.000626,远大控股,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-28,42206645618418,False,N/A,False,,CN_SZ
SZ.000627,天茂集团,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-12,42137926141683,False,N/A,False,,CN_SZ
SZ.000628,高新发展,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-18,42163695945460,False,N/A,False,,CN_SZ
SZ.000629,钒钛股份,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-15,42150811043573,False,N/A,False,,CN_SZ
SZ.000630,铜陵有色,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-20,42172285880054,False,N/A,False,,CN_SZ
SZ.000631,顺发恒业,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-22,42180875814647,False,N/A,False,,CN_SZ
SZ.000632,三木集团,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-21,42176580847352,False,N/A,False,,CN_SZ
SZ.000633,合金投资,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-12,42137926141689,False,N/A,False,,CN_SZ
SZ.000635,英力特,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-20,42172285880059,False,N/A,False,,CN_SZ
SZ.000636,风华高科,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-29,42210940585724,False,N/A,False,,CN_SZ
SZ.000637,茂化实华,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-14,42146516076285,False,N/A,False,,CN_SZ
